time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.279999999999975,7.004235483265586,-28.087497205689132,12.954047062129465,5.255528303476801,5.997946650584739,0.0,4.1626455748173266,-17.92986930642603,-5.925759478697538,-0.31769518761750964,-0.14521908703913058,0.0,437.9643764802614,437.5739918576505,439.9839519763774,439.8740707008626
5.339999999999974,7.2560006062766265,-29.17350098090168,12.577105661259736,5.2367686332990875,5.989013958890592,0.0,4.229138950977036,-18.269424807871474,-6.643925545752371,-0.304147136433097,-0.15742858905005627,0.0,450.9709101305385,449.9623298003893,451.54450382067745,452.53854940604674
5.399999999999973,7.512048587642037,-30.28077223735491,12.156661692565246,5.218298462724661,5.979062743195982,0.0,4.30530564000912,-18.63843501778979,-7.376387883929276,-0.3164547757658921,-0.19353109280080522,0.0,464.86663978567645,462.0007544175997,465.74562111083543,464.6889809537847
5.4599999999999715,7.771234864916534,-31.406239765458086,11.689105845638089,5.198947065834178,5.967808188157569,0.0,4.333987418106395,-18.877052638190154,-8.213446110763199,-0.3387673575350478,-0.17775607930300463,0.0,416.1221659682354,417.4648617363418,418.92712239603657,416.8659309801722
5.51999999999997,8.03290593430219,-32.54820357021569,11.171526674722896,5.178628054351503,5.957384177819415,0.0,4.387774164354883,-19.187116849182402,-9.044924947739469,-0.33841756094579145,-0.16671500058299776,0.0,445.6766330451617,446.54978981268476,446.19315319315393,446.1043942633463
5.579999999999969,8.298869395657626,-33.71165073510052,10.604447714027355,5.158213813549885,5.947518165248729,0.0,4.476647317996542,-19.591877405231173,-9.864694443831219,-0.34413843428793206,-0.16022730968496396,0.0,483.981365109639,484.44635416859376,483.34810735246276,482.80757022289185
5.639999999999968,8.569346482522977,-34.897300481744104,9.986017208822435,5.1375969423274945,5.937435917255652,0.0,4.538278062486161,-19.92764996482219,-10.756415434836235,-0.34258974801812747,-0.1920850399141954,0.0,466.49357580922833,463.9707737933542,466.10679986011894,466.1125134531554
5.699999999999966,8.843607483433049,-36.10338323538123,9.313017856621146,5.1170768777192635,5.926921443632299,0.0,4.602632397899993,-20.272616087910823,-11.684174167989415,-0.3408523144619357,-0.15380399710751463,0.0,472.35756537877296,475.2737116462283,474.3825656386264,474.4039220545223
5.759999999999965,9.11983410617433,-37.32557504654603,8.581125970472815,5.096927903931942,5.9178686285096305,0.0,4.604202020859904,-20.466280263357785,-12.71865722950414,-0.327300770075354,-0.1456004676534532,0.0,423.9164681237934,424.59873932085094,424.41931860213606,425.4600802475187
5.819999999999964,9.398465862688223,-38.56516533909001,7.7882047806623245,5.077647390290586,5.909975694057515,0.0,4.681955425763464,-20.850192903272298,-13.7206409336828,-0.3115268212342662,-0.11256472141530993,0.0,493.60427378958383,496.02321571694927,494.05784316646464,495.1257566880877
5.879999999999963,9.6798993685383,-39.823486697376296,6.932006498865058,5.058987984930951,5.9031011121640375,0.0,4.698114188662469,-21.09241243621496,-14.827350866967397,-0.30994043447615244,-0.11893374179636436,0.0,453.6980179383305,453.1745118535002,452.223683282835,452.2546261913073
5.939999999999961,9.9621763614463,-41.096259009361916,6.0078068430860005,5.0407803361058185,5.895599251852126,0.0,4.7099838325279775,-21.331794675898845,-15.98805749733348,-0.29293981467604613,-0.14142579717015605,0.0,455.79435516491804,453.97756367586385,455.21535028418907,456.4830983900144
